Date,Engine,Benchmark,Operation,Value
2022-06-19,wizard,PolybenchC,mvt,0.012746566460257737
2022-06-20,wizard,PolybenchC,mvt,0.01271885380286746
2022-06-21,wizard,PolybenchC,mvt,0.0127044287194946
2022-06-22,wizard,PolybenchC,mvt,0.012667016913731394
2022-06-23,wizard,PolybenchC,mvt,0.01262768340993712
2022-06-24,wizard,PolybenchC,mvt,0.0126170416723913
2022-06-25,wizard,PolybenchC,mvt,0.012599427947350342
2022-06-26,wizard,PolybenchC,mvt,0.012568013637156861
2022-06-27,wizard,PolybenchC,mvt,0.012537201924556289
2022-06-28,wizard,PolybenchC,mvt,0.012511577321402238
2022-06-29,wizard,PolybenchC,mvt,0.01249969632069166
2022-06-30,wizard,PolybenchC,mvt,0.012462331561025546
2022-07-01,wizard,PolybenchC,mvt,0.012441753735345605
2022-07-02,wizard,PolybenchC,mvt,0.012421879701341848
2022-07-03,wizard,PolybenchC,mvt,0.012395199678642806
2022-07-04,wizard,PolybenchC,mvt,0.012380536830971556
2022-07-05,wizard,PolybenchC,mvt,0.012364223833612534
2022-07-06,wizard,PolybenchC,mvt,0.012345892707382709
2022-07-07,wizard,PolybenchC,mvt,0.012330827995220386
2022-07-08,wizard,PolybenchC,mvt,0.012317919389257592
2022-07-09,wizard,PolybenchC,mvt,0.01230174396566505
2022-07-10,wizard,PolybenchC,mvt,0.012281657221128388
2022-07-11,wizard,PolybenchC,mvt,0.012269779294701433
2022-07-12,wizard,PolybenchC,mvt,0.012246721073938819
2022-07-13,wizard,PolybenchC,mvt,0.012221127784355057
2022-07-14,wizard,PolybenchC,mvt,0.012192183713526651
2022-07-15,wizard,PolybenchC,mvt,0.012169563034564188
2022-07-16,wizard,PolybenchC,mvt,0.012154080470076982
2022-07-17,wizard,PolybenchC,mvt,0.012141469187705253
2022-07-18,wizard,PolybenchC,mvt,0.012103259617896508
2022-07-19,wizard,PolybenchC,mvt,0.012065162392125803
2022-07-20,wizard,PolybenchC,mvt,0.01203242482598024
2022-07-21,wizard,PolybenchC,mvt,0.012012424297898299
2022-07-22,wizard,PolybenchC,mvt,0.011988384423636126
2022-07-23,wizard,PolybenchC,mvt,0.011970998284867045
2022-07-24,wizard,PolybenchC,mvt,0.011936399780285227
2022-07-25,wizard,PolybenchC,mvt,0.01191073462314739
2022-07-26,wizard,PolybenchC,mvt,0.011874514840531886
2022-07-27,wizard,PolybenchC,mvt,0.011847325671513026
2022-07-28,wizard,PolybenchC,mvt,0.011829141834679655
2022-07-29,wizard,PolybenchC,mvt,0.011815191877127148
2022-07-30,wizard,PolybenchC,mvt,0.011798293762071223
2022-07-31,wizard,PolybenchC,mvt,0.011765747129919426
2022-08-01,wizard,PolybenchC,mvt,0.011740679896317363
2022-08-02,wizard,PolybenchC,mvt,0.01172681867725624
2022-08-03,wizard,PolybenchC,mvt,0.011698949357361293
2022-08-04,wizard,PolybenchC,mvt,0.011688666611230443
2022-08-05,wizard,PolybenchC,mvt,0.011649923698178426
2022-08-06,wizard,PolybenchC,mvt,0.011637747820427336
2022-08-07,wizard,PolybenchC,mvt,0.011609902794039778
2022-08-08,wizard,PolybenchC,mvt,0.011598195122219645
2022-08-09,wizard,PolybenchC,mvt,0.011558941629974888
2022-08-10,wizard,PolybenchC,mvt,0.011538451481136197
2022-08-11,wizard,PolybenchC,mvt,0.011515403848194177
2022-08-12,wizard,PolybenchC,mvt,0.011500048438280492
2022-08-13,wizard,PolybenchC,mvt,0.01147507133896315
2022-08-14,wizard,PolybenchC,mvt,0.011459138702858819
2022-08-15,wizard,PolybenchC,mvt,0.011431523418255967
2022-08-16,wizard,PolybenchC,mvt,0.011417236212019247
2022-08-17,wizard,PolybenchC,mvt,0.011393641603506812
2022-08-18,wizard,PolybenchC,mvt,0.011374797528128975
2022-08-19,wizard,PolybenchC,mvt,0.011341199819649457
2022-08-20,wizard,PolybenchC,mvt,0.011304929913362302
2022-08-21,wizard,PolybenchC,mvt,0.01129080917227697
2022-08-22,wizard,PolybenchC,mvt,0.011255372806301416
2022-08-23,wizard,PolybenchC,mvt,0.011227225411002687
2022-08-24,wizard,PolybenchC,mvt,0.011199701582268693
2022-08-25,wizard,PolybenchC,mvt,0.011159841772322368
2022-08-26,wizard,PolybenchC,mvt,0.011131608338844847
2022-08-27,wizard,PolybenchC,mvt,0.011097558430464012
2022-08-28,wizard,PolybenchC,mvt,0.011085921491010607
2022-08-29,wizard,PolybenchC,mvt,0.011054855661781441
2022-08-30,wizard,PolybenchC,mvt,0.011026508259818648
2022-08-31,wizard,PolybenchC,mvt,0.01101329607899432
2022-09-01,wizard,PolybenchC,mvt,0.01098596645544513
2022-09-02,wizard,PolybenchC,mvt,0.010974502373347312
2022-09-03,wizard,PolybenchC,mvt,0.010961928842869983
2022-09-04,wizard,PolybenchC,mvt,0.010940076006817824
2022-09-05,wizard,PolybenchC,mvt,0.010908208415001256
2022-09-06,wizard,PolybenchC,mvt,0.010871684636967088
2022-09-07,wizard,PolybenchC,mvt,0.010842593661682672
2022-09-08,wizard,PolybenchC,mvt,0.01083246870131041
2022-09-09,wizard,PolybenchC,mvt,0.010812658016149796
2022-09-10,wizard,PolybenchC,mvt,0.010780039482956067
2022-09-11,wizard,PolybenchC,mvt,0.01076971368551128
2022-09-12,wizard,PolybenchC,mvt,0.010742718310769847
2022-09-13,wizard,PolybenchC,mvt,0.010727303212359322
2022-09-14,wizard,PolybenchC,mvt,0.010703366210793227
2022-09-15,wizard,PolybenchC,mvt,0.010675180037614116
2022-09-16,wizard,PolybenchC,mvt,0.010643647591886622
2022-09-17,wizard,PolybenchC,mvt,0.010617856619993407
2022-09-18,wizard,PolybenchC,mvt,0.010584552650548699
2022-09-19,wizard,PolybenchC,mvt,0.010556566434742818
2022-09-20,wizard,PolybenchC,mvt,0.010522824836333803
2022-09-21,wizard,PolybenchC,mvt,0.010490492328921519
2022-09-22,wizard,PolybenchC,mvt,0.010456627454671085
2022-09-23,wizard,PolybenchC,mvt,0.010444236361180486
2022-09-24,wizard,PolybenchC,mvt,0.010428106886486866
2022-09-25,wizard,PolybenchC,mvt,0.01040429983434285
2022-09-26,wizard,PolybenchC,mvt,0.010378898645116166
2022-09-27,wizard,PolybenchC,mvt,0.010343381587765516
2022-09-28,wizard,PolybenchC,mvt,0.010323147638688832
2022-09-29,wizard,PolybenchC,mvt,0.010301842618519503
2022-09-30,wizard,PolybenchC,mvt,0.010289370571801473
2022-10-01,wizard,PolybenchC,mvt,0.010267371903314641
2022-10-02,wizard,PolybenchC,mvt,0.010257043194735381
2022-10-03,wizard,PolybenchC,mvt,0.010246726484543252
2022-10-04,wizard,PolybenchC,mvt,0.010229045939307681
2022-10-05,wizard,PolybenchC,mvt,0.01021837507845516
2022-10-06,wizard,PolybenchC,mvt,0.010199140146124162
2022-10-07,wizard,PolybenchC,mvt,0.010183301319748587
2022-10-08,wizard,PolybenchC,mvt,0.010150834075585154
2022-10-09,wizard,PolybenchC,mvt,0.010136971458321587
2022-10-10,wizard,PolybenchC,mvt,0.01011614507795092
2022-10-11,wizard,PolybenchC,mvt,0.010083872798692385
2022-10-12,wizard,PolybenchC,mvt,0.010052110868175382
2022-10-13,wizard,PolybenchC,mvt,0.010030548615761163
2022-10-14,wizard,PolybenchC,mvt,0.01000092076112443
2022-10-15,wizard,PolybenchC,mvt,0.009978652273417328
2022-10-16,wizard,PolybenchC,mvt,0.009958448787153917
2022-10-17,wizard,PolybenchC,mvt,0.009930891786313295
2022-10-18,wizard,PolybenchC,mvt,0.009894090361750374
2022-10-19,wizard,PolybenchC,mvt,0.009861159498691978
2022-10-20,wizard,PolybenchC,mvt,0.0098470338940655
2022-10-21,wizard,PolybenchC,mvt,0.009808430187103912
2022-10-22,wizard,PolybenchC,mvt,0.00978524901150105
2022-10-23,wizard,PolybenchC,mvt,0.009752923393404833
2022-10-24,wizard,PolybenchC,mvt,0.009713825541886177
2022-10-25,wizard,PolybenchC,mvt,0.009691517951577956
2022-10-26,wizard,PolybenchC,mvt,0.009670298407959788
2022-10-27,wizard,PolybenchC,mvt,0.009651843558461444
2022-10-28,wizard,PolybenchC,mvt,0.009618455936383791
2022-10-29,wizard,PolybenchC,mvt,0.009583265110418836
2022-10-30,wizard,PolybenchC,mvt,0.009570334006610521
2022-10-31,wizard,PolybenchC,mvt,0.009549295990300816
2022-11-01,wizard,PolybenchC,mvt,0.009533371502061714
2022-11-02,wizard,PolybenchC,mvt,0.009500493032080441
2022-11-03,wizard,PolybenchC,mvt,0.009489976002861835
2022-11-04,wizard,PolybenchC,mvt,0.009471480285114462
2022-11-05,wizard,PolybenchC,mvt,0.009452942292439774
2022-11-06,wizard,PolybenchC,mvt,0.009432082194969037
2022-11-07,wizard,PolybenchC,mvt,0.009401003937685426
2022-11-08,wizard,PolybenchC,mvt,0.009376025076943628
2022-11-09,wizard,PolybenchC,mvt,0.009358368796919597
2022-11-10,wizard,PolybenchC,mvt,0.00933539056923159
2022-11-11,wizard,PolybenchC,mvt,0.009322892974798077
2022-11-12,wizard,PolybenchC,mvt,0.009291294096927676
2022-11-13,wizard,PolybenchC,mvt,0.009266886252409541
2022-11-14,wizard,PolybenchC,mvt,0.00924418971840629
2022-11-15,wizard,PolybenchC,mvt,0.00921192398021804
2022-11-16,wizard,PolybenchC,mvt,0.009174354046767141
2022-11-17,wizard,PolybenchC,mvt,0.009154841551248221
2022-11-18,wizard,PolybenchC,mvt,0.00913911315623472
2022-11-19,wizard,PolybenchC,mvt,0.009109676942824921
2022-11-20,wizard,PolybenchC,mvt,0.009080910232408692
2022-11-21,wizard,PolybenchC,mvt,0.009057923633126654
2022-11-22,wizard,PolybenchC,mvt,0.00902007108157416
2022-11-23,wizard,PolybenchC,mvt,0.008996690933624435
2022-11-24,wizard,PolybenchC,mvt,0.008981989823140482
2022-11-25,wizard,PolybenchC,mvt,0.008967020405434964
2022-11-26,wizard,PolybenchC,mvt,0.008933658809440009
2022-11-27,wizard,PolybenchC,mvt,0.008918621577578351
2022-11-28,wizard,PolybenchC,mvt,0.008908412022414151
2022-11-29,wizard,PolybenchC,mvt,0.008880781187024324
2022-11-30,wizard,PolybenchC,mvt,0.0088587970776848
2022-12-01,wizard,PolybenchC,mvt,0.00883221119881859
2022-12-02,wizard,PolybenchC,mvt,0.00880642542505179
2022-12-03,wizard,PolybenchC,mvt,0.008791729574945966
2022-12-04,wizard,PolybenchC,mvt,0.008770460815560975
2022-12-05,wizard,PolybenchC,mvt,0.008745760671635546
2022-12-06,wizard,PolybenchC,mvt,0.00871523779148149
2022-12-07,wizard,PolybenchC,mvt,0.008681531936257916
2022-12-08,wizard,PolybenchC,mvt,0.008642097808250069
2022-12-09,wizard,PolybenchC,mvt,0.00861338809626617
2022-12-10,wizard,PolybenchC,mvt,0.008595052150508873
2022-12-11,wizard,PolybenchC,mvt,0.008582729080112574
2022-12-12,wizard,PolybenchC,mvt,0.00855229880732782
2022-12-13,wizard,PolybenchC,mvt,0.008518482229942505
2022-12-14,wizard,PolybenchC,mvt,0.008490217217047912
2022-12-15,wizard,PolybenchC,mvt,0.008471798104659995
2022-12-16,wizard,PolybenchC,mvt,0.008443067816355425
2022-12-17,wizard,PolybenchC,mvt,0.00841237209028729
2022-12-18,wizard,PolybenchC,mvt,0.008393503472835469
2022-12-19,wizard,PolybenchC,mvt,0.008356317078470477
2022-12-20,wizard,PolybenchC,mvt,0.00831887874302146
2022-12-21,wizard,PolybenchC,mvt,0.00830550430816893
2022-12-22,wizard,PolybenchC,mvt,0.008292490598400447
2022-12-23,wizard,PolybenchC,mvt,0.008280239801374578
2022-12-24,wizard,PolybenchC,mvt,0.008250666110472047
2022-12-25,wizard,PolybenchC,mvt,0.00821640662271027
2022-12-26,wizard,PolybenchC,mvt,0.00817962520244267
2022-12-27,wizard,PolybenchC,mvt,0.008161203345478926
2022-12-28,wizard,PolybenchC,mvt,0.008145407184907943
2022-12-29,wizard,PolybenchC,mvt,0.008115841326507008
2022-12-30,wizard,PolybenchC,mvt,0.008084364921623172
2022-12-31,wizard,PolybenchC,mvt,0.008063480016398861
2022-01-01,wasm,PolybenchC,mvt,0.007339046778144125
2022-01-02,wasm,PolybenchC,mvt,0.007368744628171206
2022-01-03,wasm,PolybenchC,mvt,0.007387133972843139
2022-01-04,wasm,PolybenchC,mvt,0.007435785586076162
2022-01-05,wasm,PolybenchC,mvt,0.0074615648099496815
2022-01-06,wasm,PolybenchC,mvt,0.007479241174516908
2022-01-07,wasm,PolybenchC,mvt,0.007518547477827397
2022-01-08,wasm,PolybenchC,mvt,0.0075553151514001346
2022-01-09,wasm,PolybenchC,mvt,0.007583895333426664
2022-01-10,wasm,PolybenchC,mvt,0.007601542484218944
2022-01-11,wasm,PolybenchC,mvt,0.007648063013759835
2022-01-12,wasm,PolybenchC,mvt,0.0076752256763291185
2022-01-13,wasm,PolybenchC,mvt,0.007688644265554396
2022-01-14,wasm,PolybenchC,mvt,0.0077177275868011465
2022-01-15,wasm,PolybenchC,mvt,0.007739779079357818
2022-01-16,wasm,PolybenchC,mvt,0.007769679414236828
2022-01-17,wasm,PolybenchC,mvt,0.007801031914677782
2022-01-18,wasm,PolybenchC,mvt,0.007834415442154378
2022-01-19,wasm,PolybenchC,mvt,0.007872590156449453
2022-01-20,wasm,PolybenchC,mvt,0.007913611137915135
2022-01-21,wasm,PolybenchC,mvt,0.007961618475142382
2022-01-22,wasm,PolybenchC,mvt,0.007971693916164516
2022-01-23,wasm,PolybenchC,mvt,0.00798697987479409
2022-01-24,wasm,PolybenchC,mvt,0.008028268348817088
2022-01-25,wasm,PolybenchC,mvt,0.008070776156069711
2022-01-26,wasm,PolybenchC,mvt,0.008111440728057204
2022-01-27,wasm,PolybenchC,mvt,0.008151777861856512
2022-01-28,wasm,PolybenchC,mvt,0.008171078144694447
2022-01-29,wasm,PolybenchC,mvt,0.00818963168202149
2022-01-30,wasm,PolybenchC,mvt,0.008238369876751531
2022-01-31,wasm,PolybenchC,mvt,0.008274747692938619
2022-02-01,wasm,PolybenchC,mvt,0.008292430116609609
2022-02-02,wasm,PolybenchC,mvt,0.008341602878261412
2022-02-03,wasm,PolybenchC,mvt,0.008360358502435258
2022-02-04,wasm,PolybenchC,mvt,0.00837599369491667
2022-02-05,wasm,PolybenchC,mvt,0.008404470725141874
2022-02-06,wasm,PolybenchC,mvt,0.00844522328327218
2022-02-07,wasm,PolybenchC,mvt,0.008456002391616877
2022-02-08,wasm,PolybenchC,mvt,0.008494571481233155
2022-02-09,wasm,PolybenchC,mvt,0.008541016382158245
2022-02-10,wasm,PolybenchC,mvt,0.008582268089526973
2022-02-11,wasm,PolybenchC,mvt,0.008601505298212856
2022-02-12,wasm,PolybenchC,mvt,0.008616259934159272
2022-02-13,wasm,PolybenchC,mvt,0.00865994311106783
2022-02-14,wasm,PolybenchC,mvt,0.008678147696867072
2022-02-15,wasm,PolybenchC,mvt,0.00872652618912697
2022-02-16,wasm,PolybenchC,mvt,0.008776198700716933
2022-02-17,wasm,PolybenchC,mvt,0.00881087104087541
2022-02-18,wasm,PolybenchC,mvt,0.008860607880447671
2022-02-19,wasm,PolybenchC,mvt,0.008882415783001495
2022-02-20,wasm,PolybenchC,mvt,0.008932321143666792
2022-02-21,wasm,PolybenchC,mvt,0.00897594413508041
2022-02-22,wasm,PolybenchC,mvt,0.008996422823321646
2022-02-23,wasm,PolybenchC,mvt,0.009012130027023007
2022-02-24,wasm,PolybenchC,mvt,0.009044961402615835
2022-02-25,wasm,PolybenchC,mvt,0.009074196954489312
2022-02-26,wasm,PolybenchC,mvt,0.009084347137815621
2022-02-27,wasm,PolybenchC,mvt,0.009126585431724923
2022-02-28,wasm,PolybenchC,mvt,0.009143813048654637
2022-03-01,wasm,PolybenchC,mvt,0.009187088176133534
2022-03-02,wasm,PolybenchC,mvt,0.009229844059042234
2022-03-03,wasm,PolybenchC,mvt,0.009247555350873139
2022-03-04,wasm,PolybenchC,mvt,0.009284214713280418
2022-03-05,wasm,PolybenchC,mvt,0.00931887178148502
2022-03-06,wasm,PolybenchC,mvt,0.009363793169152493
2022-03-07,wasm,PolybenchC,mvt,0.009410344023237415
2022-03-08,wasm,PolybenchC,mvt,0.009453384416363394
2022-03-09,wasm,PolybenchC,mvt,0.009484987814005561
2022-03-10,wasm,PolybenchC,mvt,0.009495232387199104
2022-03-11,wasm,PolybenchC,mvt,0.009542544416548074
2022-03-12,wasm,PolybenchC,mvt,0.009564775753034166
2022-03-13,wasm,PolybenchC,mvt,0.009591386009279357
2022-03-14,wasm,PolybenchC,mvt,0.009632990296100272
2022-03-15,wasm,PolybenchC,mvt,0.009661093811817713
2022-03-16,wasm,PolybenchC,mvt,0.009686479400823216
2022-03-17,wasm,PolybenchC,mvt,0.009736287442311491
2022-03-18,wasm,PolybenchC,mvt,0.009758556017309348
2022-03-19,wasm,PolybenchC,mvt,0.009768849031493321
2022-03-20,wasm,PolybenchC,mvt,0.009791178538303802
2022-03-21,wasm,PolybenchC,mvt,0.009815187154870184
2022-03-22,wasm,PolybenchC,mvt,0.009835220132250414
2022-03-23,wasm,PolybenchC,mvt,0.00985397428433224
2022-03-24,wasm,PolybenchC,mvt,0.009894696770472194
2022-03-25,wasm,PolybenchC,mvt,0.009916514544171508
2022-03-26,wasm,PolybenchC,mvt,0.009929881319087046
2022-03-27,wasm,PolybenchC,mvt,0.009959929107603337
2022-03-28,wasm,PolybenchC,mvt,0.00999133940406805
2022-03-29,wasm,PolybenchC,mvt,0.010032788890333265
2022-03-30,wasm,PolybenchC,mvt,0.010054918598575106
2022-03-31,wasm,PolybenchC,mvt,0.010090372094222479
2022-04-01,wasm,PolybenchC,mvt,0.010123276013409068
2022-04-02,wasm,PolybenchC,mvt,0.010157746256901787
2022-04-03,wasm,PolybenchC,mvt,0.010169823438374588
2022-04-04,wasm,PolybenchC,mvt,0.01019813426658303
2022-04-05,wasm,PolybenchC,mvt,0.010231672065279246
2022-04-06,wasm,PolybenchC,mvt,0.010266344508013125
2022-04-07,wasm,PolybenchC,mvt,0.010294101626522261
2022-04-08,wasm,PolybenchC,mvt,0.01031929791008791
2022-04-09,wasm,PolybenchC,mvt,0.010333289931541647
2022-04-10,wasm,PolybenchC,mvt,0.01035033052199021
2022-04-11,wasm,PolybenchC,mvt,0.010372484635053993
2022-04-12,wasm,PolybenchC,mvt,0.010406603480117195
2022-04-13,wasm,PolybenchC,mvt,0.010430017064580846
2022-04-14,wasm,PolybenchC,mvt,0.010467399068319835
2022-04-15,wasm,PolybenchC,mvt,0.010503933564717996
2022-04-16,wasm,PolybenchC,mvt,0.010537721932342432
2022-04-17,wasm,PolybenchC,mvt,0.010561819798946888
2022-04-18,wasm,PolybenchC,mvt,0.010593898543710076
2022-04-19,wasm,PolybenchC,mvt,0.010639385681800591
2022-04-20,wasm,PolybenchC,mvt,0.010650338336642822
2022-04-21,wasm,PolybenchC,mvt,0.010669827788911119
2022-04-22,wasm,PolybenchC,mvt,0.010686955374291351
2022-04-23,wasm,PolybenchC,mvt,0.01072606369743333
2022-04-24,wasm,PolybenchC,mvt,0.010751664089522819
2022-04-25,wasm,PolybenchC,mvt,0.010796982166520563
2022-04-26,wasm,PolybenchC,mvt,0.010826601054841043
2022-04-27,wasm,PolybenchC,mvt,0.010874483111779711
2022-04-28,wasm,PolybenchC,mvt,0.010909014088328142
2022-04-29,wasm,PolybenchC,mvt,0.010941551179658313
2022-04-30,wasm,PolybenchC,mvt,0.010974918699608113
2022-05-01,wasm,PolybenchC,mvt,0.011002329039925235
2022-05-02,wasm,PolybenchC,mvt,0.011049454569165802
2022-05-03,wasm,PolybenchC,mvt,0.011096392953564764
2022-05-04,wasm,PolybenchC,mvt,0.01113051775745672
2022-05-05,wasm,PolybenchC,mvt,0.011163278115254504
2022-05-06,wasm,PolybenchC,mvt,0.011210514685097506
2022-05-07,wasm,PolybenchC,mvt,0.011239844516513593
2022-05-08,wasm,PolybenchC,mvt,0.011283570183674839
2022-05-09,wasm,PolybenchC,mvt,0.011301979240581019
2022-05-10,wasm,PolybenchC,mvt,0.011328057716217732
2022-05-11,wasm,PolybenchC,mvt,0.011361054001015594
2022-05-12,wasm,PolybenchC,mvt,0.011409604846823487
2022-05-13,wasm,PolybenchC,mvt,0.011441595780858644
2022-05-14,wasm,PolybenchC,mvt,0.011463468750088716
2022-05-15,wasm,PolybenchC,mvt,0.011508386873577003
2022-05-16,wasm,PolybenchC,mvt,0.01155035122662573
2022-05-17,wasm,PolybenchC,mvt,0.011566074129882609
2022-05-18,wasm,PolybenchC,mvt,0.011577814838889573
2022-05-19,wasm,PolybenchC,mvt,0.011602676826541567
2022-05-20,wasm,PolybenchC,mvt,0.011645302757244957
2022-05-21,wasm,PolybenchC,mvt,0.01169042276000589
2022-05-22,wasm,PolybenchC,mvt,0.011717054493599569
2022-05-23,wasm,PolybenchC,mvt,0.011734188632345077
2022-05-24,wasm,PolybenchC,mvt,0.011775425586216335
2022-05-25,wasm,PolybenchC,mvt,0.011810486495175583
2022-05-26,wasm,PolybenchC,mvt,0.011830568275451082
2022-05-27,wasm,PolybenchC,mvt,0.011863475799845842
2022-05-28,wasm,PolybenchC,mvt,0.011889089668538832
2022-05-29,wasm,PolybenchC,mvt,0.011903244647165927
2022-05-30,wasm,PolybenchC,mvt,0.011921671964134153
2022-05-31,wasm,PolybenchC,mvt,0.011957585809351063
2022-06-01,wasm,PolybenchC,mvt,0.011996242829879872
2022-06-02,wasm,PolybenchC,mvt,0.01202259316763809
2022-06-03,wasm,PolybenchC,mvt,0.012047012812721516
2022-06-04,wasm,PolybenchC,mvt,0.012096977763898635
2022-06-05,wasm,PolybenchC,mvt,0.012107443297532206
2022-06-06,wasm,PolybenchC,mvt,0.012127947219541003
2022-06-07,wasm,PolybenchC,mvt,0.01216591695415347
2022-06-08,wasm,PolybenchC,mvt,0.012211159762725982
2022-06-09,wasm,PolybenchC,mvt,0.012243644668224871
2022-06-10,wasm,PolybenchC,mvt,0.012266518183606885
2022-06-11,wasm,PolybenchC,mvt,0.012278027335130266
2022-06-12,wasm,PolybenchC,mvt,0.01228986739132867
2022-06-13,wasm,PolybenchC,mvt,0.012337362143716253
2022-06-14,wasm,PolybenchC,mvt,0.012348047642695216
2022-06-15,wasm,PolybenchC,mvt,0.012396497307004524
2022-06-16,wasm,PolybenchC,mvt,0.012407821075165056
2022-06-17,wasm,PolybenchC,mvt,0.012420929115223998
2022-06-18,wasm,PolybenchC,mvt,0.012437293223561564
2022-06-19,wasm,PolybenchC,mvt,0.012486218645783375
2022-06-20,wasm,PolybenchC,mvt,0.01252812072510531
2022-06-21,wasm,PolybenchC,mvt,0.012571645542747464
2022-06-22,wasm,PolybenchC,mvt,0.012617111058986274
2022-06-23,wasm,PolybenchC,mvt,0.01264052696818728
2022-06-24,wasm,PolybenchC,mvt,0.012675846527642202
2022-06-25,wasm,PolybenchC,mvt,0.012712653384213875
